,id,name,description,date_verified,category_icon_path,category_icon_pin_path,category_icon_pin_closed_path,amenities,country,category,location
28,87065,Budget Inn,"$43 including all taxes for a single, strong Wi-Fi, clean, friendly and well lit parking.",2019-03-15 00:00:00 UTC,/assets/icons/hotel-735d8afbfa668fa97ffa683ef11b95f5c1dd01815c6808fcd6af4a0de3f65a46.png,/assets/icons/hotel-pin-ca8314cce0ec8062ec2281c413ead29d522939c2335717584a6f4158c2a0d6f0.png,/assets/icons/hotel-pin_closed-d09a337ee1122f05083865703e498544ece2bb473052a5d25508a108c1169906.png,"{'Open': 'Yes', 'Electricity': 'Unknown', 'Wifi': 'Yes - Fast', 'Kitchen': 'Unknown', 'Parking': 'Yes', 'Restaurant': 'No', 'Showers': 'Hot', 'Water': 'Unknown', 'Toilets': 'Running Water', 'Big Rig Friendly': 'Unknown', 'Tent Friendly': 'Unknown', 'Pet Friendly': 'Unknown'}",United States,Hotel,"{'latitude': 35.50833684103209, 'longitude': -108.82030240295524, 'altitude': 1934.3900521857718, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
29,94604,Quaking Aspen Campground - Cibola NF,"Here's a really nice  National Forest Campground with concrete picnic tables,  pit toilets, large shade trees and level sites.  19 first-come sites.  $5 per night.  14 day limit. ",2021-06-30 00:00:00 UTC,/assets/icons/camping-ba93161fdbc528d499c6dd5debc56e188b989079b6c6a742b6a0ff9b94ec09f6.png,/assets/icons/camping-pin-fbff58852a525ae180b78f8f954e38eb0035d326550b8887e7e47dd6133aa493.png,/assets/icons/camping-pin_closed-c72f8255262c0ab2532692f447733aae42c2477ee666c1064bec57cbb3e42254.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'Pit Toilets', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes', 'Sanitation Dump Station': 'Unknown'}",United States,Established Campground,"{'latitude': 35.40737969, 'longitude': -108.53889179, 'altitude': 2280.68017578125, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
30,112093,Cibola NF,"Beautiful wild camping. No amenities. Pack it in, pack it out.",2021-06-21 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 35.39749911058265, 'longitude': -108.52681822153602, 'altitude': 2346.294677734375, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
31,129370,Flying J at exit 39,Exit 39 off route 40. Easy on; easy off. RV's have a separate entrance from big rigs.,2020-03-28 00:00:00 UTC,/assets/icons/informal-camp-f07e54b9f95dac612a043295f5c02e5591f33428b6d68a6c46de38ba5a1aade3.png,/assets/icons/informal-camp-pin-b1d3eb9535e3e2b5a3879eb3e4b7085699fd9c3a87e3b12180db59c6b56341c7.png,/assets/icons/informal-camp-pin_closed-ef968ee9662ffab9572dc9d824ea12f85195ce07e793e39732eb1a88fb6f050f.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'Unknown', 'Kitchen': 'No', 'Restaurant': 'Yes', 'Showers': 'Unknown', 'Water': 'Unknown', 'Toilets': 'Yes', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'No', 'Pet Friendly': 'Unknown'}",United States,Informal Campsite,"{'latitude': 35.48086, 'longitude': -108.43381, 'altitude': 6981.0, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
32,131278,Cibola NF,"Nice spot just off the road. Look for a parking lot on the left soon after you enter Cibola NF. Just went up a road (we are in 2wd VW Eurovan) that leaves from the side of the parking lot. Beautiful spot, not trashed like the lower dirt pull offs you see immediately upon entering the NF. Lots more farther up too, I’m guessing.",2020-10-18 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'Yes - Slow', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 35.4395, 'longitude': -108.54605, 'altitude': 2271.8, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
33,131942,Six Mile Canyon ,"GPS is 2 5 miles from Flying J at exit 39 on I40.  Dirt road great until going past forest service gate and goes down rapidly in quality.  The GPS spot is as far as I dared in my Caravan.  Another few spots if you stay straight past gate.  A 2wd pickup, with ground clearance, could go anywhere. 3-4 bar Verizon data signal.",2021-08-28 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 35.47684157, 'longitude': -108.46703628, 'altitude': 2085.57421875, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
34,133530,Pullout near the highway,"It is a nice spot for one night... some road noise, but peaceful. Gorgeous view of the mountains, and decent cell service. Good enough for me.",2021-04-24 16:42:56 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'No', 'Pet Friendly': 'No'}",United States,Wild Camping,"{'latitude': 35.47814201, 'longitude': -108.43704701, 'altitude': 2097.892333984375, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
35,135462,Hilltop In Cibola ,Several pine covered spots on hilltop overlooking pastures. 4-5 level spots with fire rings. Lots of broken glass in fire rings. Prior campers didn’t pack out their trash and typical epidemic of toilet paper everywhere. Cooler here than any surrounding spots. Strawberry Canyon hike nearby. Recommended. ,2021-08-07 17:58:06 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 35.39915969166668, 'longitude': -108.52856620711455, 'altitude': 2347.288125038147, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
36,140442,USA RV Park,"RV park with lots of level pull through spots. Front desk is very helpful, with easy checkin. This is a great place to stay long term if you plan on doing any climbing at Mentmore, or if you are just passing through.

It is worth noting that this park is about a mile or so from a municipal airport and you do get the occasional (very) low flying plane passing overhead. This didn't happen frequently, but I did get woken up one night around 2am thinking a tornado was passing by.

2-3 bars of Verizon 4g

Oh, and you should definitely get donuts from Westend Donut + Deli across. the street!",2020-11-28 00:00:00 UTC,/assets/icons/camping-ba93161fdbc528d499c6dd5debc56e188b989079b6c6a742b6a0ff9b94ec09f6.png,/assets/icons/camping-pin-fbff58852a525ae180b78f8f954e38eb0035d326550b8887e7e47dd6133aa493.png,/assets/icons/camping-pin_closed-c72f8255262c0ab2532692f447733aae42c2477ee666c1064bec57cbb3e42254.png,"{'Open': 'Yes', 'Electricity': 'Yes - At Sites', 'Wifi': 'Yes - Slow', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'Hot', 'Water': 'Potable', 'Toilets': 'Running Water', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'No', 'Pet Friendly': 'Yes', 'Sanitation Dump Station': 'Yes'}",United States,Established Campground,"{'latitude': 35.50692, 'longitude': -108.81145, 'altitude': 1946.0, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
37,144407,Gallup Cultural center,"To the west of the Cultural Center there is free parking. Tons of spots available, not big rig friendly but I got my 25 ft RV in here so anything 28 ft ish and under would be fine! ",2021-03-23 00:00:00 UTC,/assets/icons/shortterm-parking-16cbf58e683fd8c03dbe087d81924fd85a5bb05b5479b491cf2a50d392f7ed91.png,/assets/icons/shortterm-parking-pin-a65e69cd0d0e39eec39e2d8ca241c614c9cd17eaa7b46ff43d94382f476500b4.png,/assets/icons/shortterm-parking-pin_closed-30241a507cf6d60a0eb8805219bff41247bfc512f46df17119e191b2ba412fb4.png,{'Open': 'Yes'},United States,Short-term Parking,"{'latitude': 35.5288916034624, 'longitude': -108.74115396291018, 'altitude': 1955.0, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
38,144819,Gallup Propane,"Propane dealership north on main road at exit 16 in west Gallup, NM. About a mile up. You may think you are leaving town. Easy in. Can see fill-up as soon as you pull in. Two young men came right out to help me. Paid $2.05 a gallon on April 2, 2021.",2021-04-04 00:00:00 UTC,/assets/icons/propane-2543c9605d3d641d751432cfff2f94211e58169b698adb27b854b9ffdbb26a37.png,/assets/icons/propane-pin-f70afd1a4cd3899f86c2b831d4d33773035de3c65cff9697a77646b068de5fce.png,/assets/icons/propane-pin_closed-af8daa57b6d9c662a46b8ce577ca60e606ac597925b723169f51780b52273105.png,{'Open': 'Yes'},United States,Propane,"{'latitude': 35.51557, 'longitude': -108.81443, 'altitude': None, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
39,149697,U Save Truck Stop and Gas Station,Free dump if you fill up with gas. Dump station is close to the road in front of the store. Sign says “buy 30 gallons of gas for free dump”. I only filled up 15 gallons of gas and they didn’t charge me so just ask. ,2021-04-02 00:00:00 UTC,/assets/icons/sanitation-9f324e6a4196afefaf9b3f8e37695d4169d20a92ae67636754c50a9aec33cde1.png,/assets/icons/sanitation-pin-0bf64d8cb515d472c55b0d798bebc6350a2a9b965085e074de43ef38a9c203ca.png,/assets/icons/sanitation-pin_closed-15407288c1497875f55db915850a294f5682c8e1622e3347691d28c138daa7f6.png,{'Open': 'Yes'},United States,Sanitation Dump Station,"{'latitude': 35.5043708, 'longitude': -108.8357645, 'altitude': 1979.0, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
40,153049,Pullout before Cibola,Huge gravel pullout just off the highway on your way to Cibola National Forest. Three bars on T-Mobile. Not much highway noise. No one bothered me. Beautiful view of the mountains.,2021-06-27 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'No', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 35.50329051612885, 'longitude': -108.54064388032147, 'altitude': 2057.687751809832, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
41,158705,Maverick Road,"We tried to stay at the east bound rest area back several miles on June 28 2021 but it was closed. I looked on google maps app and this looked like a place we could get in and turn around and get headed back out off, we are about 65 foot total length when 'toading' (a word I just made up). This appears to have been an old small truck stop many many years ago as you can see where the old fuel island was. It is a good gravel lot and solid to drive on. It has been used by trucker and RVer's many times. There is a little road noise from I-40 but not bad. It is just an empty parking lot. The entrance is bumpy so just go slow. We will stay there again when passing through. I even took time in the morning to adjust my front wheel bearing as I thought it was a little tight. I had just cleaned and repacked them 600 miles before that, it turn out that it didn't need adjusting but better to check and have all be good.",2021-09-06 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'No', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 35.47814, 'longitude': -108.43705, 'altitude': None, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
42,160691,Gallup OHV/ATV facility,There are no signs saying' no camping' but they do say 'no dumping'.  There are a few picnic tables and pit toilets but nothing else.  Quite large.  Could be busy on weekends with ATVs.  5G TMobile.  Dirt roads so not sure about conditions if it's wet. ,2021-10-05 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'Pit Toilets', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 35.54898398, 'longitude': -108.70393742, 'altitude': 2013.16552734375, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
43,161538,Car Wash,"Car wash with plenty of height RV’s. Just in time to get all the salt, mud, bugs off. ",2021-10-18 00:00:00 UTC,/assets/icons/mechanic-d96e8a163cb3a084afad6ea0c1ba0498e48413ce5612226c920e978b240eaac6.png,/assets/icons/mechanic-pin-e5259970e4a686d23db8381ee84be008a62cef85347d3a8db572ac902dcb4488.png,/assets/icons/mechanic-pin_closed-854143d043c3ed258334aadb0b2da276a095393a4f5db1b8bbcac0cd411531ce.png,"{'Open': 'Yes', 'Repairs Vehicles': 'Unknown', 'Repairs Motorcycles': 'Unknown', 'Repairs Bicycles': 'Unknown', 'Sells Parts': 'Unknown'}",United States,Mechanic and Parts,"{'latitude': 35.536, 'longitude': -108.76030555555556, 'altitude': 1481.8, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
44,162295,Multiple dirt pull off of 400,"Multiple rocky dirt pull offs, big enough for my 21’ travel trailer. Heaps of broken glass in some areas. Decent T-mobile and Verizon coverage. 
Low traffic, and good cover from surrounding trees. No signage of any kind. ",2021-10-30 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 35.4599123541596, 'longitude': -108.54539386006867, 'altitude': 2183.8770599365234, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
45,163371,"Showers, laundry and water ","Just filled up, but noticed showers laundry and water fill! Good recharge if needed. Restaurant inside too. ",2021-11-20 00:00:00 UTC,/assets/icons/showers-a611dfc9845cb1a0da3e17abda6bbb50bf5e6ad6f75fff191e0fbeecffe95835.png,/assets/icons/showers-pin-21dfc2a98be56b04820bbea61b0155ad1245c3e7a334d3e97c27e67c682cfcae.png,/assets/icons/showers-pin_closed-6c9625e8fa1d650b175c3aab7dd6a5fb18476842d8d8b8d8885eedfbaa773456.png,"{'Open': 'Yes', 'Showers': 'Hot'}",United States,Showers,"{'latitude': 35.50546397232757, 'longitude': -108.83543745220709, 'altitude': 1964.1897086761892, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
46,163765,Cibola ridge line,"Just past the other 2 spots listed near here about an 1/8 on the left. Beautiful sunset and views into the valley you just drove in on. we made it in 2 wheel drive, but due to the washouts at the very end, high clearance is a must. ",2021-11-26 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 35.40481678, 'longitude': -108.52597554, 'altitude': 2413.0791015625, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
47,14389,Chief Propane,Was ok to full my french/Argentinian 13kg bottle,2020-03-14 00:00:00 UTC,/assets/icons/propane-2543c9605d3d641d751432cfff2f94211e58169b698adb27b854b9ffdbb26a37.png,/assets/icons/propane-pin-f70afd1a4cd3899f86c2b831d4d33773035de3c65cff9697a77646b068de5fce.png,/assets/icons/propane-pin_closed-af8daa57b6d9c662a46b8ce577ca60e606ac597925b723169f51780b52273105.png,{'Open': 'Yes'},United States,Propane,"{'latitude': 36.70986, 'longitude': -110.22852, 'altitude': 1742.0, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
